6:0:54.698181,N,80:14:53.380737,E,-100.000000, 000006.0,141217,0.000000,0,-10
6:0:54.699898,N,80:14:53.380737,E,-100.000000, 000007.0,141217,0.000000,0,210145144
6:0:54.699898,N,80:14:53.380737,E,-100.000000, 000008.0,141217,0.000000,0,210145144
6:0:54.694748,N,80:14:53.380737,E,-100.000000, 000009.0,141217,0.000000,0,210145144
6:0:54.691315,N,80:14:53.380737,E,-101.000000, 000010.0,141217,0.000000,0,210145144
6:0:54.696465,N,80:14:53.380737,E,-101.000000, 000011.0,141217,0.000000,0,210145144
6:0:54.699898,N,80:14:53.353271,E,-100.000000, 000012.0,141217,0.000000,0,210145144
6:0:54.703331,N,80:14:53.380737,E,-101.000000, 000013.0,141217,0.000000,0,210145144
6:0:54.705048,N,80:14:53.380737,E,-100.000000, 000014.0,141217,0.000000,0,210145144
6:0:54.701614,N,80:14:53.380737,E,-101.000000, 000015.0,141217,0.000000,0,210145144
6:0:54.699898,N,80:14:53.380737,E,-101.000000, 000016.0,141217,0.000000,0,210145144
6:0:54.699898,N,80:14:53.380737,E,-101.000000, 000017.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000018.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000019.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-102.000000, 000020.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-102.000000, 000021.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-103.000000, 000022.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-102.000000, 000023.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-103.000000, 000024.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-102.000000, 000025.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-102.000000, 000026.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-102.000000, 000027.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-102.000000, 000028.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000029.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000030.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000031.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000032.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000033.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000034.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000035.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000036.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000037.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000038.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000039.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000040.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000041.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000042.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000043.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000044.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000045.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000046.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000047.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000048.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000049.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000050.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000051.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000052.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000053.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000054.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000055.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000056.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000057.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000058.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000059.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000100.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000101.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000102.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000103.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000104.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000105.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000106.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000107.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000108.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000109.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000110.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000111.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000112.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000113.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000114.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000115.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000116.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000117.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000118.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000119.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000120.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000121.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000122.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000123.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000124.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000125.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000126.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000127.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000128.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000129.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000130.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000131.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000132.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000133.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000134.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000135.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000136.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000137.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000138.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000139.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000140.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000141.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000142.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000143.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000144.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000145.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000146.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000147.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000148.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000149.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000150.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000151.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000152.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000153.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000154.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000155.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000156.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000157.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000158.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000159.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000200.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000201.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000202.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000203.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000204.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000205.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000206.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000207.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000208.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000209.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000210.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000211.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000212.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000213.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000214.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000215.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000216.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000217.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000218.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000219.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000220.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000221.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000222.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000223.0,141217,0.000000,0,210145144
6:0:54.698181,N,80:14:53.380737,E,-101.000000, 000224.0,141217,0.000000,0,210145144
