-6:-56:-58.926430,S,107:37:35.410767,E,796.900024, 085833.0,141217,0.000000,24,-10
-6:-56:-58.608856,S,107:37:35.273438,E,801.799988, 085835.0,141217,0.000000,20,-10
-6:-56:-58.548775,S,107:37:35.136108,E,805.099976, 085837.0,141217,0.000000,15,-10
-6:-56:-58.548775,S,107:37:35.136108,E,805.099976, 085839.0,141217,0.000000,0,210167440
-6:-56:-58.548775,S,107:37:35.136108,E,805.099976, 085841.0,141217,0.000000,0,210167440
-6:-56:-58.548775,S,107:37:35.136108,E,805.099976, 085842.0,141217,0.000000,0,210167440
-6:-56:-58.548775,S,107:37:35.136108,E,805.099976, 085843.0,141217,0.000000,0,210167440
-6:-56:-58.229485,S,107:37:35.465698,E,773.900024, 085845.0,141217,0.000000,3,-10
-6:-56:-58.025208,S,107:37:35.548096,E,779.500000, 085847.0,141217,0.000000,4,-10
-6:-56:-58.025208,S,107:37:35.548096,E,779.500000, 085849.0,141217,0.000000,0,210167440
-6:-56:-58.025208,S,107:37:35.548096,E,779.500000, 085851.0,141217,0.000000,0,210167440
-6:-56:-58.025208,S,107:37:35.548096,E,779.500000, 085853.0,141217,0.000000,0,210167440
-6:-56:-58.313599,S,107:37:35.355835,E,743.700012, 085854.0,141217,0.000000,5,-10
-6:-56:-58.373680,S,107:37:35.355835,E,739.000000, 085855.0,141217,0.000000,0,210167440
-6:-56:-58.433762,S,107:37:35.328369,E,732.099976, 085857.0,141217,0.000000,0,210167440
-6:-56:-58.433762,S,107:37:35.328369,E,732.099976, 085859.0,141217,0.000000,0,210167440
-6:-56:-58.433762,S,107:37:35.328369,E,732.099976, 085901.0,141217,0.000000,0,210167440
-6:-56:-58.433762,S,107:37:35.328369,E,732.099976, 085902.0,141217,0.000000,0,210167440
-6:-56:-58.433762,S,107:37:35.328369,E,732.099976, 085904.0,141217,0.000000,0,210167440
-6:-56:-58.433762,S,107:37:35.328369,E,732.099976, 085906.0,141217,0.000000,0,210167440
-6:-56:-58.433762,S,107:37:35.328369,E,732.099976, 085907.0,141217,0.000000,0,210167440
-6:-56:-58.433762,S,107:37:35.328369,E,732.099976, 085909.0,141217,0.000000,0,210167440
-6:-56:-58.433762,S,107:37:35.328369,E,732.099976, 085911.0,141217,0.000000,0,210167440
