11:4:56.507263,N,79:41:57.681885,E,-158.702087, 190129.0,141217,0.000000,0,-10
11:4:56.009445,N,79:41:57.324829,E,-93.680305, 190130.0,141217,0.000000,12,-10
11:4:55.899582,N,79:41:57.324829,E,-91.707016, 190131.0,141217,0.000000,8,-10
11:4:54.945145,N,79:41:57.599487,E,-78.424477, 190147.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-77.679443, 190148.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-76.437279, 190150.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-76.092384, 190151.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-75.001404, 190152.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-74.721802, 190153.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-73.998993, 190154.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-73.618240, 190155.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-73.522400, 190156.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-73.662605, 190157.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-73.985077, 190158.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-74.307060, 190159.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-74.329720, 190200.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-75.258804, 190201.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-75.557838, 190202.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-76.557053, 190203.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-76.261482, 190204.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-76.692299, 190205.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-77.451172, 190206.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-77.650269, 190207.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-78.636177, 190208.0,141217,0.000000,0,-10
11:4:54.945145,N,79:41:57.599487,E,-79.234703, 190209.0,141217,0.000000,0,-10
11:4:55.261002,N,79:41:57.517090,E,-79.820656, 190210.0,141217,0.000000,5,-10
11:4:55.261002,N,79:41:57.517090,E,-80.267258, 190211.0,141217,0.000000,0,-10
11:4:55.274734,N,79:41:57.544556,E,-80.458717, 190212.0,141217,0.000000,0,-10
11:4:55.274734,N,79:41:57.544556,E,-80.555290, 190213.0,141217,0.000000,0,-10
11:4:55.274734,N,79:41:57.544556,E,-80.655243, 190214.0,141217,0.000000,0,-10
11:4:55.274734,N,79:41:57.544556,E,-80.769295, 190215.0,141217,0.000000,0,-10
11:4:55.274734,N,79:41:57.544556,E,-80.779465, 190216.0,141217,0.000000,0,-10
11:4:55.274734,N,79:41:57.626953,E,-80.789589, 190217.0,141217,0.000000,0,-10
11:4:55.274734,N,79:41:57.626953,E,-80.798378, 190218.0,141217,0.000000,0,-10
11:4:55.261002,N,79:41:57.626953,E,-80.805428, 190219.0,141217,0.000000,0,-10
11:4:55.267868,N,79:41:57.626953,E,-80.820694, 190220.0,141217,0.000000,0,-10
11:4:55.267868,N,79:41:57.626953,E,-80.854172, 190221.0,141217,0.000000,0,-10
11:4:55.274734,N,79:41:57.626953,E,-80.893211, 190222.0,141217,0.000000,0,-10
11:4:55.281601,N,79:41:57.599487,E,-80.938026, 190223.0,141217,0.000000,0,-10
11:4:55.281601,N,79:41:57.599487,E,-80.971741, 190224.0,141217,0.000000,0,-10
11:4:55.281601,N,79:41:57.599487,E,-80.993019, 190225.0,141217,0.000000,0,-10
11:4:55.281601,N,79:41:57.599487,E,-81.003769, 190226.0,141217,0.000000,0,-10
11:4:55.281601,N,79:41:57.599487,E,-81.003311, 190227.0,141217,0.000000,0,-10
11:4:55.281601,N,79:41:57.599487,E,-81.002678, 190228.0,141217,0.000000,0,-10
11:4:55.281601,N,79:41:57.599487,E,-81.001755, 190229.0,141217,0.000000,0,-10
11:4:55.281601,N,79:41:57.599487,E,-81.001404, 190230.0,141217,0.000000,0,-10
11:4:55.281601,N,79:41:57.599487,E,-81.000786, 190231.0,141217,0.000000,0,-10
