11:5:52.558136,N,79:39:38.292847,E,-75.394691, 181453.0,141217,0.000000,0,-10
11:5:52.328110,N,79:39:37.661133,E,-114.684547, 181454.0,141217,0.000000,10,-10
11:5:52.283478,N,79:39:37.606201,E,-116.885979, 181455.0,141217,0.000000,9,-10
11:5:52.448273,N,79:39:37.661133,E,-119.552299, 181457.0,141217,0.000000,7,-10
11:5:52.561569,N,79:39:37.661133,E,-92.678146, 181500.0,141217,0.000000,0,-10
11:5:52.458572,N,79:39:37.578735,E,-101.588409, 181501.0,141217,0.000000,4,-10
11:5:52.297211,N,79:39:37.578735,E,-123.367256, 181502.0,141217,0.000000,4,-10
11:5:52.300644,N,79:39:37.578735,E,-122.213135, 181503.0,141217,0.000000,0,-10
11:5:52.297211,N,79:39:37.551270,E,-122.331818, 181504.0,141217,0.000000,0,-10
11:5:52.290344,N,79:39:37.523804,E,-122.085846, 181505.0,141217,0.000000,0,-10
11:5:52.276611,N,79:39:37.523804,E,-121.550346, 181506.0,141217,0.000000,0,-10
11:5:52.269745,N,79:39:37.523804,E,-120.972771, 181507.0,141217,0.000000,0,-10
11:5:52.259445,N,79:39:37.523804,E,-120.128632, 181508.0,141217,0.000000,0,-10
11:5:52.266312,N,79:39:37.578735,E,-119.707840, 181509.0,141217,0.000000,0,-10
11:5:52.235413,N,79:39:37.606201,E,-117.467209, 181510.0,141217,0.000000,0,-10
11:5:52.225113,N,79:39:37.661133,E,-114.362610, 181511.0,141217,0.000000,0,-10
11:5:52.225113,N,79:39:37.716064,E,-112.217140, 181512.0,141217,0.000000,0,-10
11:5:52.218246,N,79:39:37.743530,E,-110.284203, 181513.0,141217,0.000000,0,-10
11:5:52.221680,N,79:39:37.770996,E,-107.786087, 181514.0,141217,0.000000,0,-10
11:5:52.221680,N,79:39:37.770996,E,-104.760284, 181515.0,141217,0.000000,0,-10
11:5:52.221680,N,79:39:37.770996,E,-102.422997, 181516.0,141217,0.000000,0,-10
11:5:52.221680,N,79:39:37.770996,E,-100.246666, 181517.0,141217,0.000000,0,-10
11:5:52.221680,N,79:39:37.770996,E,-97.618034, 181518.0,141217,0.000000,0,-10
11:5:52.221680,N,79:39:37.770996,E,-97.764053, 181519.0,141217,0.000000,0,-10
11:5:52.389908,N,79:39:37.633667,E,-95.646790, 181520.0,141217,0.000000,0,-10
11:5:52.389908,N,79:39:37.633667,E,-94.109497, 181521.0,141217,0.000000,0,-10
11:5:52.389908,N,79:39:37.633667,E,-93.002472, 181522.0,141217,0.000000,0,-10
11:5:52.389908,N,79:39:37.633667,E,-92.205666, 181523.0,141217,0.000000,0,-10
11:5:52.389908,N,79:39:37.633667,E,-91.677994, 181524.0,141217,0.000000,0,-10
11:5:52.389908,N,79:39:37.633667,E,-91.242485, 181525.0,141217,0.000000,0,-10
11:5:52.389908,N,79:39:37.633667,E,-90.757843, 181526.0,141217,0.000000,0,-10
11:5:52.389908,N,79:39:37.633667,E,-89.802696, 181527.0,141217,0.000000,0,-10
11:5:52.389908,N,79:39:37.633667,E,-88.730789, 181528.0,141217,0.000000,0,-10
