1:20:19.809866,N,103:58:50.374146,E,8.000000, 143726.0,141217,0.000000,269,-10
1:20:20.478487,N,103:58:50.676270,E,9.000000, 143727.0,141217,0.000000,213,-10
1:20:21.184874,N,103:58:50.950928,E,11.000000, 143728.0,141217,0.000000,172,-10
1:20:21.868515,N,103:58:51.225586,E,11.000000, 143729.0,141217,0.000000,146,-10
1:20:22.599792,N,103:58:51.555176,E,12.000000, 143730.0,141217,0.000000,129,210154020
1:20:23.221207,N,103:58:51.802368,E,13.000000, 143731.0,141217,0.000000,111,210154020
1:20:23.858500,N,103:58:52.077026,E,11.000000, 143732.0,141217,0.000000,101,210154020
1:20:24.491072,N,103:58:52.324219,E,11.000000, 143733.0,141217,0.000000,92,210154020
1:20:25.120640,N,103:58:52.543945,E,11.000000, 143734.0,141217,0.000000,87,210154020
1:20:25.693560,N,103:58:52.791138,E,11.000000, 143735.0,141217,0.000000,80,210154020
1:20:26.189232,N,103:58:53.065796,E,12.000000, 143736.0,141217,0.000000,74,210154020
1:20:26.773310,N,103:58:53.312988,E,11.000000, 143737.0,141217,0.000000,74,210154020
1:20:27.357817,N,103:58:53.532715,E,11.000000, 143738.0,141217,0.000000,71,210154020
1:20:27.950907,N,103:58:53.779907,E,11.000000, 143739.0,141217,0.000000,71,210154020
1:20:28.547859,N,103:58:54.027100,E,11.000000, 143740.0,141217,0.000000,70,210154020
1:20:29.106188,N,103:58:54.219360,E,10.000000, 143741.0,141217,0.000000,69,210154020
1:20:29.657221,N,103:58:54.466553,E,10.000000, 143742.0,141217,0.000000,68,210154020
1:20:30.206537,N,103:58:54.686279,E,11.000000, 143743.0,141217,0.000000,66,210154020
1:20:30.778599,N,103:58:54.933472,E,11.000000, 143744.0,141217,0.000000,68,210154020
1:20:31.347656,N,103:58:55.180664,E,11.000000, 143745.0,141217,0.000000,68,210154020
1:20:31.895685,N,103:58:55.455322,E,12.000000, 143746.0,141217,0.000000,68,210154020
1:20:32.462166,N,103:58:55.675049,E,12.000000, 143747.0,141217,0.000000,68,210154020
1:20:33.026077,N,103:58:55.922241,E,11.000000, 143748.0,141217,0.000000,67,210154020
1:20:33.604576,N,103:58:56.141968,E,11.000000, 143749.0,141217,0.000000,68,210154020
1:20:34.183075,N,103:58:56.416626,E,11.000000, 143750.0,141217,0.000000,68,210154020
1:20:34.774017,N,103:58:56.636353,E,12.000000, 143751.0,141217,0.000000,68,210154020
1:20:35.350372,N,103:58:56.883545,E,12.000000, 143752.0,141217,0.000000,68,210154020
1:20:35.947754,N,103:58:57.240601,E,12.000000, 143753.0,141217,0.000000,71,210154020
1:20:36.520241,N,103:58:57.460327,E,12.000000, 143754.0,141217,0.000000,69,210154020
1:20:37.094879,N,103:58:57.707520,E,12.000000, 143755.0,141217,0.000000,68,210154020
1:20:37.656212,N,103:58:58.037109,E,12.000000, 143756.0,141217,0.000000,69,210154024
1:20:38.214970,N,103:58:58.229370,E,12.000000, 143757.0,141217,0.000000,68,210154024
1:20:38.766003,N,103:58:58.421631,E,12.000000, 143758.0,141217,0.000000,67,210154024
1:20:39.310169,N,103:58:58.613892,E,12.000000, 143759.0,141217,0.000000,66,210154024
1:20:39.850044,N,103:58:58.861084,E,12.000000, 143800.0,141217,0.000000,65,210154024
1:20:40.396786,N,103:58:59.053345,E,11.000000, 143801.0,141217,0.000000,65,210154024
1:20:40.936661,N,103:58:59.273071,E,11.000000, 143802.0,141217,0.000000,65,210003184
1:20:41.452934,N,103:58:59.492798,E,11.000000, 143803.0,141217,0.000000,62,210003184
1:20:41.964485,N,103:58:59.712524,E,11.000000, 143804.0,141217,0.000000,64,210003184
1:20:42.489769,N,103:58:59.959717,E,10.000000, 143805.0,141217,0.000000,64,210003184
1:20:43.013763,N,103:59:0.179443,E,10.000000, 143806.0,141217,0.000000,62,210003184
1:20:43.526604,N,103:59:0.399170,E,9.000000, 143807.0,141217,0.000000,62,210003184
1:20:44.058754,N,103:59:0.618896,E,9.000000, 143808.0,141217,0.000000,63,210003184
1:20:44.610641,N,103:59:0.783691,E,9.000000, 143809.0,141217,0.000000,64,210003184
1:20:45.160820,N,103:59:1.003418,E,9.000000, 143810.0,141217,0.000000,64,210003184
1:20:45.724724,N,103:59:1.223145,E,8.000000, 143811.0,141217,0.000000,64,210003184
1:20:46.240997,N,103:59:1.470337,E,8.000000, 143812.0,141217,0.000000,66,210003184
1:20:46.828938,N,103:59:1.690063,E,8.000000, 143813.0,141217,0.000000,66,210003184
1:20:47.450783,N,103:59:1.937256,E,8.000000, 143814.0,141217,0.000000,70,210003184
1:20:47.988083,N,103:59:2.184448,E,8.000000, 143815.0,141217,0.000000,68,210003184
