1:25:35.261250,N,103:50:11.270142,E,52.000000, 132034.0,141217,0.000000,62,-10
1:25:35.342789,N,103:50:11.022949,E,49.000000, 132035.0,141217,0.000000,48,-10
1:25:35.464668,N,103:50:10.968018,E,59.000000, 132036.0,141217,0.000000,36,-10
1:25:35.568523,N,103:50:10.665894,E,52.000000, 132037.0,141217,0.000000,30,-10
1:25:35.659504,N,103:50:10.391235,E,43.000000, 132038.0,141217,0.000000,26,-10
1:25:35.644913,N,103:50:10.363770,E,40.000000, 132039.0,141217,0.000000,0,-10
1:25:35.674095,N,103:50:10.198975,E,33.000000, 132040.0,141217,0.000000,0,-10
1:25:35.653923,N,103:50:10.281372,E,36.000000, 132041.0,141217,0.000000,0,-10
1:25:35.677101,N,103:50:10.253906,E,37.000000, 132042.0,141217,0.000000,0,-10
1:25:35.671520,N,103:50:10.253906,E,36.000000, 132043.0,141217,0.000000,0,-10
1:25:35.659935,N,103:50:10.308838,E,38.000000, 132044.0,141217,0.000000,0,-10
1:25:35.650063,N,103:50:10.391235,E,15.000000, 132045.0,141217,0.000000,0,-10
1:25:35.637188,N,103:50:10.501099,E,17.000000, 132046.0,141217,0.000000,0,-10
1:25:35.637188,N,103:50:10.528564,E,19.000000, 132047.0,141217,0.000000,0,-10
1:25:35.631180,N,103:50:10.583496,E,22.000000, 132048.0,141217,0.000000,0,-10
1:25:35.628605,N,103:50:10.583496,E,25.000000, 132049.0,141217,0.000000,0,-10
1:25:35.628605,N,103:50:10.583496,E,29.000000, 132050.0,141217,0.000000,0,-10
1:25:35.628605,N,103:50:10.583496,E,31.000000, 132051.0,141217,0.000000,0,-10
1:25:35.638046,N,103:50:10.556030,E,31.000000, 132052.0,141217,0.000000,0,-10
1:25:35.638474,N,103:50:10.556030,E,34.000000, 132053.0,141217,0.000000,0,-10
1:25:35.638046,N,103:50:10.556030,E,35.000000, 132054.0,141217,0.000000,0,-10
1:25:35.639763,N,103:50:10.556030,E,37.000000, 132055.0,141217,0.000000,0,-10
1:25:35.641907,N,103:50:10.556030,E,39.000000, 132056.0,141217,0.000000,0,-10
1:25:35.642769,N,103:50:10.556030,E,40.000000, 132057.0,141217,0.000000,0,-10
1:25:35.644054,N,103:50:10.556030,E,40.000000, 132058.0,141217,0.000000,0,-10
1:25:35.644485,N,103:50:10.528564,E,41.000000, 132059.0,141217,0.000000,0,-10
