1:20:59.509563,N,103:41:40.131226,E,0.000000, 205642.0,141217,0.000000,0,-10
1:21:12.007370,N,103:41:46.613159,E,-36.000000, 205649.0,141217,0.000000,62,-10
1:21:11.543884,N,103:41:45.789185,E,-144.000000, 205649.0,141217,0.000000,58,-10
1:21:12.206926,N,103:41:46.695557,E,-5.000000, 205651.0,141217,0.000000,52,-10
1:21:12.430515,N,103:41:47.080078,E,-11.000000, 205652.0,141217,0.000000,54,-10
1:21:12.862673,N,103:41:47.272339,E,-21.000000, 205653.0,141217,0.000000,52,-10
1:21:13.348475,N,103:41:47.437134,E,-19.000000, 205654.0,141217,0.000000,55,-10
1:21:13.681927,N,103:41:47.684326,E,-6.000000, 205655.0,141217,0.000000,51,-10
1:21:13.938131,N,103:41:48.261108,E,0.000000, 205656.0,141217,0.000000,57,-10
1:21:14.181890,N,103:41:48.755493,E,-7.000000, 205657.0,141217,0.000000,58,-10
1:21:14.581003,N,103:41:49.112549,E,2.000000, 205658.0,141217,0.000000,58,-10
1:21:15.024748,N,103:41:49.414673,E,5.000000, 205659.0,141217,0.000000,58,-10
1:21:15.361633,N,103:41:49.661865,E,5.000000, 205700.0,141217,0.000000,54,-10
1:21:15.772333,N,103:41:50.046387,E,3.000000, 205701.0,141217,0.000000,55,-10
1:21:16.189041,N,103:41:50.375977,E,7.000000, 205702.0,141217,0.000000,57,210154388
1:21:16.610041,N,103:41:50.705566,E,10.000000, 205703.0,141217,0.000000,56,210154388
1:21:17.004004,N,103:41:51.007690,E,8.000000, 205704.0,141217,0.000000,55,210154388
1:21:17.361059,N,103:41:51.309814,E,9.000000, 205705.0,141217,0.000000,54,210154388
1:21:17.753305,N,103:41:51.611938,E,13.000000, 205706.0,141217,0.000000,54,210154388
1:21:18.139544,N,103:41:51.914063,E,14.000000, 205707.0,141217,0.000000,54,210154392
1:21:18.515482,N,103:41:52.216187,E,13.000000, 205708.0,141217,0.000000,54,210154392
1:21:18.880692,N,103:41:52.545776,E,13.000000, 205709.0,141217,0.000000,54,210154392
1:21:19.221439,N,103:41:52.847900,E,12.000000, 205710.0,141217,0.000000,53,210154392
1:21:19.548454,N,103:41:53.150024,E,13.000000, 205711.0,141217,0.000000,50,210154392
1:21:19.918814,N,103:41:53.452148,E,12.000000, 205712.0,141217,0.000000,51,210154392
1:21:20.288744,N,103:41:53.754272,E,12.000000, 205713.0,141217,0.000000,53,210154392
1:21:20.579281,N,103:41:54.028931,E,13.000000, 205714.0,141217,0.000000,50,210154392
1:21:20.856943,N,103:41:54.303589,E,13.000000, 205715.0,141217,0.000000,49,210154392
1:21:21.207132,N,103:41:54.578247,E,12.000000, 205716.0,141217,0.000000,49,210154392
1:21:21.567192,N,103:41:54.962769,E,13.000000, 205717.0,141217,0.000000,50,210154392
1:21:21.931114,N,103:41:55.292358,E,14.000000, 205718.0,141217,0.000000,51,210154392
1:21:22.249546,N,103:41:55.621948,E,14.000000, 205719.0,141217,0.000000,50,210154392
1:21:22.620335,N,103:41:55.979004,E,14.000000, 205720.0,141217,0.000000,51,210154392
1:21:22.934046,N,103:41:56.253662,E,13.000000, 205721.0,141217,0.000000,50,210154392
1:21:23.303118,N,103:41:56.528320,E,13.000000, 205722.0,141217,0.000000,50,210154392
1:21:23.668327,N,103:41:56.830444,E,14.000000, 205723.0,141217,0.000000,50,210154392
1:21:24.016371,N,103:41:57.132568,E,14.000000, 205724.0,141217,0.000000,51,210154392
1:21:24.396172,N,103:41:57.462158,E,15.000000, 205725.0,141217,0.000000,51,210154392
1:21:24.748507,N,103:41:57.764282,E,16.000000, 205726.0,141217,0.000000,51,210154392
1:21:25.065651,N,103:41:58.093872,E,17.000000, 205727.0,141217,0.000000,50,210154392
1:21:25.387087,N,103:41:58.423462,E,17.000000, 205728.0,141217,0.000000,50,210154392
1:21:25.753584,N,103:41:58.698120,E,19.000000, 205729.0,141217,0.000000,50,210153076
1:21:26.129951,N,103:41:58.972778,E,19.000000, 205730.0,141217,0.000000,50,210153076
1:21:26.503315,N,103:41:59.274902,E,20.000000, 205731.0,141217,0.000000,51,210153076
1:21:26.861658,N,103:41:59.549561,E,19.000000, 205732.0,141217,0.000000,50,210153076
1:21:27.200260,N,103:41:59.851685,E,19.000000, 205733.0,141217,0.000000,50,210153076
1:21:27.546587,N,103:42:0.153809,E,19.000000, 205734.0,141217,0.000000,50,210153076
1:21:27.868023,N,103:42:0.483398,E,20.000000, 205735.0,141217,0.000000,50,210153076
1:21:28.191605,N,103:42:0.785522,E,20.000000, 205736.0,141217,0.000000,50,210153076
1:21:28.514757,N,103:42:1.087646,E,19.000000, 205737.0,141217,0.000000,50,210153076
1:21:28.906145,N,103:42:1.362305,E,18.000000, 205738.0,141217,0.000000,52,210153076
1:21:29.273930,N,103:42:1.609497,E,18.000000, 205739.0,141217,0.000000,52,210153076
1:21:29.657593,N,103:42:1.911621,E,19.000000, 205740.0,141217,0.000000,52,210153076
1:21:30.045977,N,103:42:2.241211,E,19.000000, 205741.0,141217,0.000000,53,210153076
1:21:30.419340,N,103:42:2.570801,E,19.000000, 205742.0,141217,0.000000,53,210153076
1:21:30.820599,N,103:42:2.900391,E,19.000000, 205743.0,141217,0.000000,56,210153076
1:21:31.220140,N,103:42:3.257446,E,19.000000, 205744.0,141217,0.000000,57,210153076
1:21:31.590500,N,103:42:3.559570,E,20.000000, 205745.0,141217,0.000000,54,210153076
1:21:31.974592,N,103:42:3.834229,E,20.000000, 205746.0,141217,0.000000,56,210153076
1:21:32.387867,N,103:42:4.163818,E,19.000000, 205747.0,141217,0.000000,56,210153076
1:21:32.838051,N,103:42:4.438477,E,20.000000, 205748.0,141217,0.000000,58,210153076
1:21:33.247459,N,103:42:4.795532,E,18.000000, 205749.0,141217,0.000000,59,210153076
1:21:33.681335,N,103:42:5.097656,E,18.000000, 205750.0,141217,0.000000,57,210153076
1:21:34.105766,N,103:42:5.427246,E,19.000000, 205751.0,141217,0.000000,58,210153076
1:21:34.501450,N,103:42:5.811768,E,18.000000, 205752.0,141217,0.000000,58,210153076
1:21:34.933174,N,103:42:6.113892,E,19.000000, 205753.0,141217,0.000000,58,210153076
1:21:35.359756,N,103:42:6.416016,E,20.000000, 205754.0,141217,0.000000,58,210153076
1:21:35.757580,N,103:42:6.745605,E,20.000000, 205755.0,141217,0.000000,56,210153076
1:21:36.163559,N,103:42:7.020264,E,19.000000, 205756.0,141217,0.000000,57,210153076
1:21:36.537354,N,103:42:7.322388,E,19.000000, 205757.0,141217,0.000000,55,210153076
1:21:36.938179,N,103:42:7.597046,E,19.000000, 205758.0,141217,0.000000,54,210153076
1:21:37.304680,N,103:42:7.926636,E,19.000000, 205759.0,141217,0.000000,54,210153076
1:21:37.686623,N,103:42:8.173828,E,19.000000, 205800.0,141217,0.000000,53,210153076
1:21:38.105049,N,103:42:8.475952,E,19.000000, 205801.0,141217,0.000000,54,210153076
1:21:38.547935,N,103:42:8.750610,E,19.000000, 205802.0,141217,0.000000,55,210153076
1:21:38.962498,N,103:42:9.080200,E,18.000000, 205803.0,141217,0.000000,57,210153076
1:21:39.310112,N,103:42:9.327393,E,20.000000, 205804.0,141217,0.000000,51,210153076
1:21:39.643562,N,103:42:9.629517,E,20.000000, 205805.0,141217,0.000000,51,210153076
1:21:40.094177,N,103:42:9.959106,E,20.000000, 205806.0,141217,0.000000,54,210153076
1:21:40.462387,N,103:42:10.233765,E,20.000000, 205807.0,141217,0.000000,54,210149028
1:21:40.811291,N,103:42:10.480957,E,22.000000, 205808.0,141217,0.000000,50,210149028
1:21:41.167915,N,103:42:10.755615,E,22.000000, 205809.0,141217,0.000000,50,210149028
1:21:41.521111,N,103:42:10.975342,E,23.000000, 205810.0,141217,0.000000,49,210149028
1:21:41.818943,N,103:42:11.195068,E,22.000000, 205811.0,141217,0.000000,46,210149028
1:21:42.185867,N,103:42:11.469727,E,22.000000, 205812.0,141217,0.000000,47,210149028
1:21:42.551937,N,103:42:11.716919,E,22.000000, 205813.0,141217,0.000000,49,210149028
1:21:42.881958,N,103:42:11.936646,E,23.000000, 205814.0,141217,0.000000,46,210149028
1:21:43.228714,N,103:42:12.211304,E,23.000000, 205815.0,141217,0.000000,47,210149028
1:21:43.498222,N,103:42:12.376099,E,25.000000, 205816.0,141217,0.000000,43,210149028
1:21:43.719666,N,103:42:12.623291,E,24.000000, 205817.0,141217,0.000000,40,210149028
1:21:43.992176,N,103:42:12.870483,E,24.000000, 205818.0,141217,0.000000,40,210149028
1:21:44.316616,N,103:42:13.117676,E,25.000000, 205819.0,141217,0.000000,42,210149028
