11:3:55.117722,N,79:38:47.371216,E,-84.465675, 174443.0,141217,0.000000,20,-10
11:3:55.502243,N,79:38:47.371216,E,-85.051849, 174444.0,141217,0.000000,27,-10
11:3:55.873032,N,79:38:47.398682,E,-86.396271, 174445.0,141217,0.000000,32,-10
11:3:56.212921,N,79:38:47.453613,E,-88.062981, 174446.0,141217,0.000000,32,-10
11:3:56.535645,N,79:38:47.426147,E,-88.885376, 174447.0,141217,0.000000,32,-10
11:3:56.824036,N,79:38:47.398682,E,-90.106224, 174448.0,141217,0.000000,32,-10
11:3:57.108994,N,79:38:47.426147,E,-89.665451, 174449.0,141217,0.000000,31,-10
11:3:57.421417,N,79:38:47.453613,E,-89.818184, 174450.0,141217,0.000000,33,-10
11:3:57.771606,N,79:38:47.481079,E,-89.838890, 174451.0,141217,0.000000,34,-10
11:3:58.142395,N,79:38:47.453613,E,-89.695793, 174452.0,141217,0.000000,38,-10
11:3:58.540649,N,79:38:47.398682,E,-89.297264, 174453.0,141217,0.000000,40,-10
11:3:58.952637,N,79:38:47.316284,E,-89.271439, 174454.0,141217,0.000000,43,-10
11:3:59.395523,N,79:38:47.261353,E,-89.704903, 174455.0,141217,0.000000,45,-10
11:3:59.862442,N,79:38:47.233887,E,-90.197029, 174456.0,141217,0.000000,47,-10
11:4:0.336227,N,79:38:47.206421,E,-90.313789, 174457.0,141217,0.000000,49,-10
11:4:0.796280,N,79:38:47.178955,E,-90.429260, 174458.0,141217,0.000000,49,-10
11:4:1.256332,N,79:38:47.096558,E,-90.638840, 174459.0,141217,0.000000,49,-10
11:4:1.716385,N,79:38:47.014160,E,-90.637573, 174500.0,141217,0.000000,50,-10
11:4:2.159271,N,79:38:46.986694,E,-90.735138, 174501.0,141217,0.000000,50,-10
11:4:2.571259,N,79:38:46.959229,E,-90.916130, 174502.0,141217,0.000000,48,-10
11:4:2.969513,N,79:38:46.931763,E,-91.150299, 174503.0,141217,0.000000,47,-10
11:4:3.378067,N,79:38:46.931763,E,-91.470886, 174504.0,141217,0.000000,46,-10
11:4:3.803787,N,79:38:46.904297,E,-91.887016, 174505.0,141217,0.000000,46,-10
11:4:4.239807,N,79:38:46.904297,E,-92.233887, 174506.0,141217,0.000000,47,-10
11:4:4.689560,N,79:38:46.876831,E,-92.642303, 174507.0,141217,0.000000,47,-10
11:4:5.146179,N,79:38:46.794434,E,-92.951462, 174508.0,141217,0.000000,49,-10
11:4:5.613098,N,79:38:46.766968,E,-93.296608, 174509.0,141217,0.000000,49,-10
11:4:6.083450,N,79:38:46.684570,E,-93.738075, 174510.0,141217,0.000000,49,-10
11:4:6.567535,N,79:38:46.629639,E,-94.128708, 174511.0,141217,0.000000,52,-10
11:4:7.061920,N,79:38:46.602173,E,-94.482628, 174512.0,141217,0.000000,53,-10
11:4:7.570038,N,79:38:46.602173,E,-94.726013, 174513.0,141217,0.000000,53,-10
11:4:8.074722,N,79:38:46.574707,E,-94.992485, 174514.0,141217,0.000000,54,-10
11:4:8.586273,N,79:38:46.519775,E,-95.283791, 174515.0,141217,0.000000,56,-10
11:4:9.084091,N,79:38:46.519775,E,-95.481491, 174516.0,141217,0.000000,54,-10
11:4:9.554443,N,79:38:46.519775,E,-95.586281, 174517.0,141217,0.000000,54,-10
11:4:9.997330,N,79:38:46.519775,E,-95.697975, 174518.0,141217,0.000000,51,-10
11:4:10.429916,N,79:38:46.519775,E,-95.900879, 174519.0,141217,0.000000,50,-10
11:4:10.869370,N,79:38:46.519775,E,-96.105125, 174520.0,141217,0.000000,49,-10
11:4:11.298523,N,79:38:46.519775,E,-96.197914, 174521.0,141217,0.000000,48,-10
11:4:11.734543,N,79:38:46.547241,E,-96.291229, 174522.0,141217,0.000000,48,-10
